reference,candidate,physical_gpu,phase,reference_s,candidate_s,delta_s,latency_reduction_percent,speedup,reference_share_percent,candidate_share_percent,share_delta_pp
bf16,pr4951,0,rdma_other,0.0,0.0,0.0,,,0.0,0.0,0.0
bf16,pr4951,0,sage_quantization,0.0,0.052216614999999994,0.052216614999999994,,0.0,0.0,1.1373514185334683,1.1373514185334683
bf16,pr4951,0,vsa,1.184446915,0.66068035,-0.5237665650000001,44.22034946158816,1.7927684923579157,23.434395698372743,14.390548549914397,-9.043847148458346
bf16,pr4951,1,attention_other,0.000135456,0.000134624,-8.320000000000083e-07,0.6142215922513627,1.0061801758973141,0.0026800099384097584,0.00293230032947654,0.00025229039106678145
bf16,pr4951,1,communication_other,0.003251623,0.0038486799999999997,0.0005970569999999998,-18.36181500745935,0.8448670713075652,0.06433367260189105,0.0838296710248527,0.019495998422961652
bf16,pr4951,1,concurrent_mixed,0.0,0.0,0.0,,,0.0,0.0,0.0
bf16,pr4951,1,idle,0.6577275260000001,0.661558688,0.003831161999999888,-0.5824846685829499,0.9942088856672987,13.013202120582793,14.409679988638485,1.3964778680556922
bf16,pr4951,1,layout_copy,0.12373423800000001,0.198445852,0.074711614,-60.380712087142754,0.6235163736251842,2.4480937541456886,4.322430155119835,1.8743364009741463
bf16,pr4951,1,linear_gemm,2.4976944509999996,2.468037719,-0.029656731999999852,1.1873642906211401,1.012016320403732,49.41712402397019,53.757337596448096,4.340213572477907
bf16,pr4951,1,memory_ops,0.008958637,0.008909098,-4.9538999999999486e-05,0.5529747438142607,1.0055604955742994,0.17724749139650797,0.19405270234682362,0.016805210950315647
bf16,pr4951,1,other,0.130486942,0.13133641399999998,0.00084947199999999,-0.6510015385294166,0.9935320908030884,2.581696649780724,2.860692076037462,0.278995426256738
bf16,pr4951,1,pointwise,0.075531503,0.075571714,4.021099999999833e-05,-0.053237388907767524,0.9994679093820739,1.49439802373484,1.6460583689483812,0.15166034521354121
bf16,pr4951,1,rdma_barrier,0.39139050099999995,0.330742512,-0.06064798899999996,15.495518885881177,1.18336919748617,7.743698562479141,7.204037741483677,-0.5396608209954641
bf16,pr4951,1,rdma_other,0.0,0.0,0.0,,,0.0,0.0,0.0
bf16,pr4951,1,sage_quantization,0.0,0.052264218,0.052264218,,0.0,0.0,1.1383882789193138,1.1383882789193138
bf16,pr4951,1,vsa,1.1653987380000002,0.66022182,-0.5051769180000002,43.3479891068837,1.7651624085977653,23.05752569136982,14.380561120703597,-8.676964570666222
bf16,pr4951,2,attention_other,0.000136769,0.000135553,-1.215999999999983e-06,0.8890903640444758,1.008970660922296,0.0027059877692118786,0.002952535257914885,0.0002465474887030062
bf16,pr4951,2,communication_other,0.003368392,0.0038080090000000002,0.0004396170000000002,-13.051242254464457,0.8845546320925186,0.06664395845484825,0.0829437993622952,0.01629984090744696
bf16,pr4951,2,concurrent_mixed,0.0,0.0,0.0,,,0.0,0.0,0.0
bf16,pr4951,2,idle,0.657124918,0.6623665200000001,0.005241602000000123,-0.7976568619484592,0.9920865535293056,13.001279463565274,14.427275707379287,1.425996243814014
bf16,pr4951,2,layout_copy,0.124187661,0.1988434,0.074655739,-60.11526298091725,0.624550078101662,2.457064771644386,4.331089310481307,1.8740245388369208
bf16,pr4951,2,linear_gemm,2.487688254,2.4679680910000004,-0.01972016299999968,0.7927103795377644,1.007990444881323,49.21915045760409,53.75582100054142,4.53667054293733
bf16,pr4951,2,memory_ops,0.009020668,0.00903286,1.2191999999999412e-05,-0.13515628776050725,0.9986502613790096,0.1784747806748677,0.19674841301785312,0.01827363234298543
bf16,pr4951,2,other,0.130445389,0.131422966,0.0009775770000000072,-0.7494147608391177,0.9925615968825418,2.5808745196944174,2.862577300500536,0.28170278080611855
bf16,pr4951,2,pointwise,0.07557665699999999,0.075601377,2.472000000000585e-05,-0.03270851210050996,0.9996730218286897,1.495291399951168,1.6467044708668597,0.15141307091569156
bf16,pr4951,2,rdma_barrier,0.404659577,0.330138229,-0.07452134799999999,18.415812261870666,1.2257277147991243,8.006228502485596,7.190875606648899,-0.8153528958366971
bf16,pr4951,2,rdma_other,0.0,0.0,0.0,,,0.0,0.0,0.0
bf16,pr4951,2,sage_quantization,0.0,0.05240904,0.05240904,,0.0,0.0,1.1415427060520351,1.1415427060520351
bf16,pr4951,2,vsa,1.16210133,0.659345294,-0.5027560360000001,43.262667636736985,1.7625079614202874,22.99228615815614,14.361469149891596,-8.630817008264545
bf16,pr4951,3,attention_other,0.00013689599999999998,0.000136064,-8.319999999999812e-07,0.6077606358111165,1.0061147695202257,0.002708500476380096,0.002963665557626396,0.00025516508124629996
