reference,candidate,physical_gpu,phase,reference_s,candidate_s,delta_s,latency_reduction_percent,speedup,reference_share_percent,candidate_share_percent,share_delta_pp
fp8-base,fp8-overlap,3,memory_ops,0.007989463,0.012350972,0.0043615089999999995,-54.59076536182719,0.6468691694872274,0.23085379844156492,0.37083736070545814,0.13998356226389322
fp8-base,fp8-overlap,3,other,0.19813486700000002,0.190342371,-0.00779249600000001,3.932925142347621,1.0409393660437276,5.7250639561963395,5.715020849537926,-0.010043106658413237
fp8-base,fp8-overlap,3,pointwise,0.07664542,0.078716013,0.0020705929999999956,-2.7015221522694866,0.9736954029925271,2.2146527670444294,2.363444634655194,0.14879186761076468
fp8-base,fp8-overlap,3,rdma_barrier,0.261556232,0.247991701,-0.01356453099999999,5.186085950343555,1.054697519898055,7.557610525671524,7.44593930548115,-0.11167122019037379
fp8-base,fp8-overlap,3,rdma_other,0.0,0.0,0.0,,,0.0,0.0,0.0
fp8-base,fp8-overlap,3,sage_quantization,0.052277500000000005,0.052256989,-2.0511000000007773e-05,0.0392348524700048,1.0003925025224858,1.510547010234469,1.5690136678452642,0.05846665761079528
fp8-base,fp8-overlap,3,vsa,0.662149358,0.6627314169999999,0.0005820589999999681,-0.08790448755520153,0.9991217271656823,19.13266191106256,19.89848001735154,0.7658181062889824
fp8-base,fp8-overlap,4,attention_other,0.00012972800000000002,0.000130368,6.399999999999939e-07,-0.49333991119882015,0.9950908198330879,0.0037484623890525976,0.003914293145547506,0.000165830756494908
fp8-base,fp8-overlap,4,communication_other,0.003254244,0.003138083,-0.00011616100000000004,3.5695233670247184,1.0370165480008018,0.09403067370806674,0.09422079633851216,0.000190122630445419
fp8-base,fp8-overlap,4,concurrent_mixed,0.0,0.037481417999999996,0.037481417999999996,,0.0,0.0,1.1253778347662071,1.1253778347662071
